id,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above
933,02M280,Manhattan Early College School for Advertising,2017,Common Core English,96,75.072914,85.416664
934,02M280,Manhattan Early College School for Advertising,2017,Common Core Geometry,70,63.014286,52.857143
935,02M280,Manhattan Early College School for Advertising,2017,Global History and Geography,99,76.242424,84.84849
936,02M280,Manhattan Early College School for Advertising,2017,Living Environment,84,73.65476,83.333336
937,02M280,Manhattan Early College School for Advertising,2017,Chemistry,66,67.333336,62.121212
938,02M280,Manhattan Early College School for Advertising,2017,US History and Government,82,82.35366,93.902435
939,02M280,Manhattan Early College School for Advertising,2018,Common Core Algebra,131,64.60305,61.068703
940,02M280,Manhattan Early College School for Advertising,2018,Common Core Algebra 2,34,67.882355,67.64706
941,02M280,Manhattan Early College School for Advertising,2018,Common Core English,121,73.75207,86.77686
942,02M280,Manhattan Early College School for Advertising,2018,Common Core Geometry,61,61.27869,52.459015
943,02M280,Manhattan Early College School for Advertising,2018,Global History and Geography,105,77.542854,83.809525
944,02M280,Manhattan Early College School for Advertising,2018,Living Environment,93,75.17204,84.946236
945,02M280,Manhattan Early College School for Advertising,2018,Chemistry,83,66.83132,56.626507
946,02M280,Manhattan Early College School for Advertising,2018,US History and Government,77,88.44156,98.7013
947,02M280,Manhattan Early College School for Advertising,2019,Common Core Algebra,137,69.43796,73.722626
948,02M280,Manhattan Early College School for Advertising,2019,Common Core Algebra 2,36,63.083332,52.77778
949,02M280,Manhattan Early College School for Advertising,2019,Common Core English,39,75.128204,89.74359
950,02M280,Manhattan Early College School for Advertising,2019,Common Core Geometry,67,65.283585,56.71642
951,02M280,Manhattan Early College School for Advertising,2019,Global History and Geography,108,76.22222,81.48148
952,02M280,Manhattan Early College School for Advertising,2019,Living Environment,96,75.364586,81.25
953,02M280,Manhattan Early College School for Advertising,2019,Chemistry,56,65.80357,58.92857
954,02M280,Manhattan Early College School for Advertising,2019,Earth Science,16,54.125,18.75
955,02M280,Manhattan Early College School for Advertising,2019,US History and Government,87,80.505745,93.10345
956,02M280,Manhattan Early College School for Advertising,2020,Common Core Algebra,27,58.48148,40.74074
957,02M280,Manhattan Early College School for Advertising,2020,Global History and Geography,7,63.142857,42.857143
958,02M280,Manhattan Early College School for Advertising,2020,Living Environment,14,54.57143,14.285714
959,02M280,Manhattan Early College School for Advertising,2022,Common Core Algebra,68,66.70588,60.294117
960,02M280,Manhattan Early College School for Advertising,2022,Common Core Algebra 2,85,48.77647,12.941176
961,02M280,Manhattan Early College School for Advertising,2022,Common Core English,96,75.458336,81.25
962,02M280,Manhattan Early College School for Advertising,2022,Common Core Geometry,98,51.469387,24.489796
963,02M280,Manhattan Early College School for Advertising,2022,Global History and Geography,83,66.951805,66.26506
964,02M280,Manhattan Early College School for Advertising,2022,Living Environment,55,76.96364,94.545456
965,02M280,Manhattan Early College School for Advertising,2022,Chemistry,33,49.78788,6.060606
966,02M280,Manhattan Early College School for Advertising,2022,Earth Science,42,65.85714,61.904762
967,02M280,Manhattan Early College School for Advertising,2023,Common Core Algebra,70,63.285713,52.857143
968,02M280,Manhattan Early College School for Advertising,2023,Common Core Algebra 2,45,50.11111,20.0
969,02M280,Manhattan Early College School for Advertising,2023,Common Core English,98,74.86735,82.65306
970,02M280,Manhattan Early College School for Advertising,2023,Common Core Geometry,78,51.564102,19.23077
971,02M280,Manhattan Early College School for Advertising,2023,Global History and Geography,102,69.696075,64.70588
972,02M280,Manhattan Early College School for Advertising,2023,Living Environment,39,74.69231,82.051285
973,02M280,Manhattan Early College School for Advertising,2023,Chemistry,58,55.051723,18.965517
974,02M280,Manhattan Early College School for Advertising,2023,Earth Science,24,69.333336,70.833336
975,02M280,Manhattan Early College School for Advertising,2023,US History and Government,70,65.91428,55.714287
976,02M282,Urban Assembly Maker Academy,2015,Common Core Algebra,64,66.6875,73.4375
977,02M282,Urban Assembly Maker Academy,2015,Common Core Geometry,18,75.166664,100.0
978,02M282,Urban Assembly Maker Academy,2015,Geometry,18,73.833336,94.44444
979,02M282,Urban Assembly Maker Academy,2015,Integrated Algebra,21,75.666664,80.95238
980,02M282,Urban Assembly Maker Academy,2015,US History and Government,64,73.703125,75.0
981,02M282,Urban Assembly Maker Academy,2016,Algebra 2 (Trigonometry),18,47.77778,11.111111
982,02M282,Urban Assembly Maker Academy,2016,Common Core Algebra,134,64.42538,59.701492
983,02M282,Urban Assembly Maker Academy,2016,Common Core Algebra 2,19,62.894737,52.63158
984,02M282,Urban Assembly Maker Academy,2016,Common Core English,61,79.42623,88.52459
985,02M282,Urban Assembly Maker Academy,2016,Common Core Geometry,49,53.081635,20.408163
986,02M282,Urban Assembly Maker Academy,2016,Global History and Geography,93,67.50538,64.51613
987,02M282,Urban Assembly Maker Academy,2016,Living Environment,58,71.25862,77.586205
988,02M282,Urban Assembly Maker Academy,2016,Earth Science,26,65.03846,53.846153
989,02M282,Urban Assembly Maker Academy,2016,Physics,14,45.857143,7.142857
990,02M282,Urban Assembly Maker Academy,2016,US History and Government,124,60.080647,47.580647
991,02M282,Urban Assembly Maker Academy,2017,Common Core Algebra,136,63.544117,52.205883
992,02M282,Urban Assembly Maker Academy,2017,Common Core English,157,73.28026,82.1656
993,02M282,Urban Assembly Maker Academy,2017,Common Core Geometry,129,57.720932,28.68217
994,02M282,Urban Assembly Maker Academy,2017,Global History and Geography,86,67.25581,61.627907
995,02M282,Urban Assembly Maker Academy,2017,Living Environment,55,72.56364,78.181816
996,02M282,Urban Assembly Maker Academy,2017,Earth Science,76,58.36842,30.263159
997,02M282,Urban Assembly Maker Academy,2017,US History and Government,134,61.880596,55.97015
998,02M282,Urban Assembly Maker Academy,2018,Common Core Algebra,159,60.056602,44.654087
999,02M282,Urban Assembly Maker Academy,2018,Common Core Algebra 2,57,57.561405,33.333332
1000,02M282,Urban Assembly Maker Academy,2018,Common Core English,112,69.03571,74.10714
1001,02M282,Urban Assembly Maker Academy,2018,Common Core Geometry,65,60.6,35.384617
1002,02M282,Urban Assembly Maker Academy,2018,Global History and Geography,76,64.22369,50.0
1003,02M282,Urban Assembly Maker Academy,2018,Living Environment,97,70.75258,75.25773
1004,02M282,Urban Assembly Maker Academy,2018,Chemistry,29,53.896553,20.689655
1005,02M282,Urban Assembly Maker Academy,2018,Earth Science,70,62.814285,47.142857
1006,02M282,Urban Assembly Maker Academy,2018,US History and Government,172,59.436047,40.11628
1007,02M282,Urban Assembly Maker Academy,2019,Common Core Algebra,144,63.145832,56.25
1008,02M282,Urban Assembly Maker Academy,2019,Common Core Algebra 2,62,54.274193,27.419355
1009,02M282,Urban Assembly Maker Academy,2019,Common Core English,137,72.13869,82.48175
1010,02M282,Urban Assembly Maker Academy,2019,Common Core Geometry,100,54.89,30.0
1011,02M282,Urban Assembly Maker Academy,2019,Global History and Geography,118,70.805084,71.18644
1012,02M282,Urban Assembly Maker Academy,2019,Living Environment,95,69.87369,73.68421
1013,02M282,Urban Assembly Maker Academy,2019,Chemistry,22,53.545456,13.636364
1014,02M282,Urban Assembly Maker Academy,2019,Earth Science,73,53.69863,28.767124
1015,02M282,Urban Assembly Maker Academy,2019,Spanish,19,79.0,78.947365
1016,02M282,Urban Assembly Maker Academy,2019,US History and Government,13,59.153847,38.46154
1017,02M282,Urban Assembly Maker Academy,2020,Common Core Algebra,87,58.310345,35.632183
1018,02M282,Urban Assembly Maker Academy,2020,Common Core English,72,71.02778,73.611115
1019,02M282,Urban Assembly Maker Academy,2020,Global History and Geography,20,57.1,25.0
1020,02M282,Urban Assembly Maker Academy,2020,Living Environment,29,56.03448,34.482758
1021,02M282,Urban Assembly Maker Academy,2022,Common Core Algebra,121,60.132233,39.669422
1022,02M282,Urban Assembly Maker Academy,2022,Common Core Algebra 2,63,44.49206,11.111111
1023,02M282,Urban Assembly Maker Academy,2022,Common Core English,63,71.63492,77.77778
1024,02M282,Urban Assembly Maker Academy,2022,Common Core Geometry,38,44.026318,7.894737
1025,02M282,Urban Assembly Maker Academy,2022,Global History and Geography,119,63.596638,50.42017
1026,02M282,Urban Assembly Maker Academy,2022,Living Environment,69,64.27536,50.724636
1027,02M282,Urban Assembly Maker Academy,2022,Earth Science,69,53.913044,24.637682
1028,02M282,Urban Assembly Maker Academy,2023,Common Core Algebra,200,64.45,54.5
1029,02M282,Urban Assembly Maker Academy,2023,Common Core Algebra 2,111,52.720722,18.918919
1030,02M282,Urban Assembly Maker Academy,2023,Common Core English,160,73.33125,78.125
1031,02M282,Urban Assembly Maker Academy,2023,Common Core Geometry,51,48.411766,3.9215686
1032,02M282,Urban Assembly Maker Academy,2023,Global History and Geography,151,63.801323,53.642384
1033,02M282,Urban Assembly Maker Academy,2023,Living Environment,88,67.78409,64.77273
1034,02M282,Urban Assembly Maker Academy,2023,Chemistry,6,50.333332,16.666666
1035,02M282,Urban Assembly Maker Academy,2023,Earth Science,73,54.438354,27.39726
1036,02M282,Urban Assembly Maker Academy,2023,US History and Government,57,56.0,31.578947
1037,02M288,Food and Finance High School,2015,Algebra 2 (Trigonometry),25,43.24,12.0
1038,02M288,Food and Finance High School,2015,Common Core Algebra,60,61.933334,56.666668
1039,02M288,Food and Finance High School,2015,Common Core Geometry,97,50.938145,7.216495
1040,02M288,Food and Finance High School,2015,English,114,71.552635,84.210526
1041,02M288,Food and Finance High School,2015,Geometry,107,53.252335,25.233644
1042,02M288,Food and Finance High School,2015,Global History and Geography,163,66.09816,66.87116
1043,02M288,Food and Finance High School,2015,Integrated Algebra,33,60.363636,48.484848
1044,02M288,Food and Finance High School,2015,Living Environment,115,65.07826,53.913044
1045,02M288,Food and Finance High School,2015,Chemistry,9,53.444443,22.222221
1046,02M288,Food and Finance High School,2015,Earth Science,99,55.9899,24.242424
1047,02M288,Food and Finance High School,2015,US History and Government,106,74.962265,83.01887
1048,02M288,Food and Finance High School,2016,Algebra 2 (Trigonometry),37,43.08108,10.810811
1049,02M288,Food and Finance High School,2016,Common Core Algebra,80,65.7125,62.5
1050,02M288,Food and Finance High School,2016,Common Core Algebra 2,23,50.130436,17.391304
1051,02M288,Food and Finance High School,2016,Common Core English,120,75.925,92.5
1052,02M288,Food and Finance High School,2016,Common Core Geometry,33,55.121212,12.121212
1053,02M288,Food and Finance High School,2016,English,9,72.55556,77.77778
1054,02M288,Food and Finance High School,2016,Global History and Geography,141,67.0,68.085106
1055,02M288,Food and Finance High School,2016,Living Environment,120,67.74167,63.333332
1056,02M288,Food and Finance High School,2016,Chemistry,84,46.916668,8.333333
1057,02M288,Food and Finance High School,2016,US History and Government,97,71.453606,72.16495
1058,02M288,Food and Finance High School,2017,Common Core Algebra,101,64.80198,51.48515
1059,02M288,Food and Finance High School,2017,Common Core Algebra 2,27,53.962963,7.4074073
1060,02M288,Food and Finance High School,2017,Common Core English,77,79.50649,94.80519
1061,02M288,Food and Finance High School,2017,Common Core Geometry,79,48.759495,5.063291
1062,02M288,Food and Finance High School,2017,Global History and Geography,114,63.04386,53.508774
1063,02M288,Food and Finance High School,2017,Living Environment,142,62.69014,50.704224
1064,02M288,Food and Finance High School,2017,Chemistry,6,61.5,16.666666
1065,02M288,Food and Finance High School,2017,US History and Government,88,75.53409,87.5
1066,02M288,Food and Finance High School,2018,Common Core Algebra,98,61.27551,44.89796
1067,02M288,Food and Finance High School,2018,Common Core Algebra 2,36,56.944443,27.777779
1068,02M288,Food and Finance High School,2018,Common Core English,90,74.6,86.666664
1069,02M288,Food and Finance High School,2018,Global History and Geography,129,64.42635,53.488373
1070,02M288,Food and Finance High School,2018,Living Environment,130,63.16923,47.692307
1071,02M288,Food and Finance High School,2018,Chemistry,62,50.66129,11.290322
1072,02M288,Food and Finance High School,2018,US History and Government,84,77.36905,86.90476
1073,02M288,Food and Finance High School,2019,Common Core Algebra,191,64.05235,60.209423
1074,02M288,Food and Finance High School,2019,Common Core Algebra 2,11,57.454544,27.272728
1075,02M288,Food and Finance High School,2019,Common Core English,86,79.12791,90.69768
1076,02M288,Food and Finance High School,2019,Common Core Geometry,66,53.757576,18.181818
1077,02M288,Food and Finance High School,2019,Global History and Geography,135,68.37778,62.962963
1078,02M288,Food and Finance High School,2019,Living Environment,150,69.666664,68.0
1079,02M288,Food and Finance High School,2019,Chemistry,51,52.627453,11.764706
1080,02M288,Food and Finance High School,2019,US History and Government,80,72.325,70.0
1081,02M288,Food and Finance High School,2020,Common Core Algebra,40,57.925,32.5
1082,02M288,Food and Finance High School,2020,Common Core English,73,80.38356,87.671234
1083,02M288,Food and Finance High School,2020,Global History and Geography,19,64.0,42.105263
1084,02M288,Food and Finance High School,2020,Living Environment,29,59.344826,31.034483
1085,02M288,Food and Finance High School,2020,US History and Government,9,70.333336,88.888885
1086,02M288,Food and Finance High School,2022,Common Core Algebra,83,58.0,38.55422
1087,02M288,Food and Finance High School,2022,Common Core Algebra 2,28,38.32143,3.5714285
1088,02M288,Food and Finance High School,2022,Common Core English,20,65.75,60.0
1089,02M288,Food and Finance High School,2022,Common Core Geometry,68,40.794117,5.882353
