borough,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above,id
Brooklyn,14K561,Williamsburg Preparatory School,2017,Living Environment,223,66.66367,62.331837,7682
Brooklyn,14K561,Williamsburg Preparatory School,2017,Physics,33,65.545456,54.545456,7683
Brooklyn,14K561,Williamsburg Preparatory School,2017,Spanish,92,80.73913,89.13043,7684
Brooklyn,14K561,Williamsburg Preparatory School,2017,US History and Government,158,77.303795,85.44304,7685
Brooklyn,14K561,Williamsburg Preparatory School,2018,Chemistry,91,64.64835,51.64835,7686
Brooklyn,14K561,Williamsburg Preparatory School,2018,Common Core Algebra,164,69.82927,71.34146,7687
Brooklyn,14K561,Williamsburg Preparatory School,2018,Common Core Algebra 2,76,69.0921,71.052635,7688
Brooklyn,14K561,Williamsburg Preparatory School,2018,Common Core English,196,73.14796,80.61224,7689
Brooklyn,14K561,Williamsburg Preparatory School,2018,Common Core Geometry,146,63.342464,54.10959,7690
Brooklyn,14K561,Williamsburg Preparatory School,2018,Earth Science,83,56.108433,30.120481,7691
Brooklyn,14K561,Williamsburg Preparatory School,2018,Global History and Geography,196,73.93367,76.02041,7692
Brooklyn,14K561,Williamsburg Preparatory School,2018,Living Environment,218,69.26605,66.97248,7693
Brooklyn,14K561,Williamsburg Preparatory School,2018,Physics,11,54.727272,18.181818,7694
Brooklyn,14K561,Williamsburg Preparatory School,2018,Spanish,92,80.608696,86.95652,7695
Brooklyn,14K561,Williamsburg Preparatory School,2018,US History and Government,129,76.82946,83.72093,7696
Brooklyn,14K561,Williamsburg Preparatory School,2019,Chemistry,90,65.67778,56.666668,7697
Brooklyn,14K561,Williamsburg Preparatory School,2019,Common Core Algebra,211,72.18484,78.19905,7698
Brooklyn,14K561,Williamsburg Preparatory School,2019,Common Core Algebra 2,72,69.40278,81.94444,7699
Brooklyn,14K561,Williamsburg Preparatory School,2019,Common Core English,231,75.85714,82.25108,7700
Brooklyn,14K561,Williamsburg Preparatory School,2019,Common Core Geometry,134,67.097015,62.686565,7701
Brooklyn,14K561,Williamsburg Preparatory School,2019,Earth Science,59,66.79661,62.711864,7702
Brooklyn,14K561,Williamsburg Preparatory School,2019,Global History and Geography,202,75.40099,81.68317,7703
Brooklyn,14K561,Williamsburg Preparatory School,2019,Living Environment,200,67.165,60.5,7704
Brooklyn,14K561,Williamsburg Preparatory School,2019,Physics,15,60.0,46.666668,7705
Brooklyn,14K561,Williamsburg Preparatory School,2019,Spanish,69,87.36232,95.652176,7706
Brooklyn,14K561,Williamsburg Preparatory School,2019,US History and Government,167,75.86826,80.23952,7707
Brooklyn,14K561,Williamsburg Preparatory School,2022,Chemistry,81,64.27161,50.617283,7708
Brooklyn,14K561,Williamsburg Preparatory School,2022,Common Core Algebra,102,69.26471,72.54902,7709
Brooklyn,14K561,Williamsburg Preparatory School,2022,Common Core Algebra 2,105,67.09524,61.904762,7710
Brooklyn,14K561,Williamsburg Preparatory School,2022,Common Core English,177,74.881355,80.79096,7711
Brooklyn,14K561,Williamsburg Preparatory School,2022,Common Core Geometry,90,63.97778,56.666668,7712
Brooklyn,14K561,Williamsburg Preparatory School,2022,Earth Science,48,56.895832,31.25,7713
Brooklyn,14K561,Williamsburg Preparatory School,2022,Global History and Geography,175,73.72,80.0,7714
Brooklyn,14K561,Williamsburg Preparatory School,2022,Living Environment,113,68.39823,62.83186,7715
Brooklyn,14K561,Williamsburg Preparatory School,2022,Spanish,43,89.860466,97.674416,7716
Brooklyn,14K561,Williamsburg Preparatory School,2023,Chemistry,83,68.97591,63.855423,7717
Brooklyn,14K561,Williamsburg Preparatory School,2023,Common Core Algebra,153,62.679737,50.326797,7718
Brooklyn,14K561,Williamsburg Preparatory School,2023,Common Core Algebra 2,65,69.215385,66.15385,7719
Brooklyn,14K561,Williamsburg Preparatory School,2023,Common Core English,117,77.871796,79.48718,7720
Brooklyn,14K561,Williamsburg Preparatory School,2023,Common Core Geometry,122,64.34426,51.639343,7721
Brooklyn,14K561,Williamsburg Preparatory School,2023,Earth Science,53,67.754715,71.69811,7722
Brooklyn,14K561,Williamsburg Preparatory School,2023,Global History and Geography,177,70.418076,66.666664,7723
Brooklyn,14K561,Williamsburg Preparatory School,2023,Living Environment,140,64.13571,47.857143,7724
Brooklyn,14K561,Williamsburg Preparatory School,2023,Spanish,87,90.52873,98.85058,7725
Brooklyn,14K561,Williamsburg Preparatory School,2023,US History and Government,140,71.814285,74.28571,7726
Brooklyn,14K577,Conselyea Preparatory School,2017,Common Core Algebra,71,79.30986,97.1831,7727
Brooklyn,14K577,Conselyea Preparatory School,2017,Living Environment,71,76.633804,94.366196,7728
Brooklyn,14K577,Conselyea Preparatory School,2018,Common Core Algebra,169,64.49704,58.57988,7729
Brooklyn,14K577,Conselyea Preparatory School,2018,Living Environment,169,64.76923,55.621304,7730
Brooklyn,14K577,Conselyea Preparatory School,2019,Common Core Algebra,176,67.96023,61.93182,7731
Brooklyn,14K577,Conselyea Preparatory School,2019,Living Environment,175,66.25143,58.857143,7732
Brooklyn,14K577,Conselyea Preparatory School,2022,Common Core Algebra,150,66.68667,56.666668,7733
Brooklyn,14K577,Conselyea Preparatory School,2022,Living Environment,152,66.20395,63.157894,7734
Brooklyn,14K577,Conselyea Preparatory School,2023,Common Core Algebra,142,68.633804,65.49296,7735
Brooklyn,14K577,Conselyea Preparatory School,2023,Living Environment,140,66.50714,58.57143,7736
Brooklyn,14K582,M.S. 582,2022,Common Core Algebra,109,55.266056,29.357798,7737
Brooklyn,14K582,M.S. 582,2022,Living Environment,110,53.02727,27.272728,7738
Brooklyn,14K582,M.S. 582,2023,Common Core Algebra,91,59.824177,40.65934,7739
Brooklyn,14K582,M.S. 582,2023,Living Environment,83,58.036144,36.144577,7740
Brooklyn,14K586,Lyons Community School,2017,Common Core English,150,62.84667,66.666664,7741
Brooklyn,14K586,Lyons Community School,2018,Common Core English,108,58.842594,50.925926,7742
Brooklyn,14K586,Lyons Community School,2019,Common Core English,119,69.28571,70.588234,7743
Brooklyn,14K586,Lyons Community School,2022,Common Core Algebra,42,49.238094,14.285714,7744
Brooklyn,14K586,Lyons Community School,2022,Common Core English,38,64.18421,60.526318,7745
Brooklyn,14K586,Lyons Community School,2023,Common Core Algebra,25,55.48,20.0,7746
Brooklyn,14K586,Lyons Community School,2023,Common Core English,73,68.479454,61.643837,7747
Brooklyn,14K610,A-Tech High School,2017,Common Core Algebra,139,63.64029,59.71223,7748
Brooklyn,14K610,A-Tech High School,2017,Common Core English,140,61.17857,50.714287,7749
Brooklyn,14K610,A-Tech High School,2017,Common Core Geometry,53,54.64151,15.094339,7750
Brooklyn,14K610,A-Tech High School,2017,Earth Science,58,52.25862,25.862068,7751
Brooklyn,14K610,A-Tech High School,2017,Global History and Geography,118,59.525425,37.288136,7752
Brooklyn,14K610,A-Tech High School,2017,Living Environment,159,61.767296,50.943398,7753
Brooklyn,14K610,A-Tech High School,2017,US History and Government,37,59.162163,37.837837,7754
Brooklyn,14K610,A-Tech High School,2018,Chemistry,9,60.444443,66.666664,7755
Brooklyn,14K610,A-Tech High School,2018,Common Core Algebra,155,59.296776,45.16129,7756
Brooklyn,14K610,A-Tech High School,2018,Common Core Algebra 2,13,61.153847,46.153847,7757
Brooklyn,14K610,A-Tech High School,2018,Common Core English,129,65.95349,72.093025,7758
Brooklyn,14K610,A-Tech High School,2018,Common Core Geometry,109,51.80734,17.431192,7759
Brooklyn,14K610,A-Tech High School,2018,Earth Science,53,58.54717,32.07547,7760
Brooklyn,14K610,A-Tech High School,2018,Global History and Geography,152,60.75658,41.44737,7761
Brooklyn,14K610,A-Tech High School,2018,Living Environment,151,65.807945,60.92715,7762
Brooklyn,14K610,A-Tech High School,2018,US History and Government,100,63.09,53.0,7763
Brooklyn,14K610,A-Tech High School,2019,Common Core Algebra,131,60.480915,38.931297,7764
Brooklyn,14K610,A-Tech High School,2019,Common Core Algebra 2,10,53.2,20.0,7765
Brooklyn,14K610,A-Tech High School,2019,Common Core English,115,64.66956,62.608696,7766
Brooklyn,14K610,A-Tech High School,2019,Common Core Geometry,87,56.172413,27.586206,7767
Brooklyn,14K610,A-Tech High School,2019,Earth Science,82,63.048782,48.780487,7768
Brooklyn,14K610,A-Tech High School,2019,Global History and Geography,127,64.779526,59.05512,7769
Brooklyn,14K610,A-Tech High School,2019,Living Environment,122,62.704918,47.540985,7770
Brooklyn,14K610,A-Tech High School,2019,US History and Government,86,62.488373,48.837208,7771
Brooklyn,14K610,A-Tech High School,2022,Chemistry,44,41.409092,4.5454545,7772
Brooklyn,14K610,A-Tech High School,2022,Common Core Algebra,61,71.672134,88.52459,7773
Brooklyn,14K610,A-Tech High School,2022,Common Core Algebra 2,23,54.608696,34.782608,7774
Brooklyn,14K610,A-Tech High School,2022,Common Core English,6,51.0,33.333332,7775
Brooklyn,14K610,A-Tech High School,2022,Common Core Geometry,82,51.963413,24.390244,7776
Brooklyn,14K610,A-Tech High School,2022,Global History and Geography,92,67.75,64.13043,7777
Brooklyn,14K610,A-Tech High School,2022,Living Environment,68,76.82353,91.17647,7778
Brooklyn,14K610,A-Tech High School,2022,Physics,7,25.857143,0.0,7779
Brooklyn,14K610,A-Tech High School,2022,Spanish,42,84.21429,97.61905,7780
Brooklyn,14K610,A-Tech High School,2023,Common Core Algebra,182,62.258244,53.296703,7781
Brooklyn,14K610,A-Tech High School,2023,Common Core Algebra 2,65,51.93846,24.615385,7782
Brooklyn,14K610,A-Tech High School,2023,Common Core English,147,70.31293,71.42857,7783
Brooklyn,14K610,A-Tech High School,2023,Common Core Geometry,107,55.588783,27.102804,7784
Brooklyn,14K610,A-Tech High School,2023,Global History and Geography,218,69.54587,74.770645,7785
Brooklyn,14K610,A-Tech High School,2023,Living Environment,106,67.85849,73.58491,7786
Brooklyn,14K610,A-Tech High School,2023,Physics,44,32.045456,2.2727273,7787
Brooklyn,14K610,A-Tech High School,2023,Spanish,31,87.41936,100.0,7788
Brooklyn,14K610,A-Tech High School,2023,US History and Government,81,63.358025,50.617283,7789
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Chemistry,15,49.4,0.0,7790
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Common Core Algebra,115,65.5913,65.21739,7791
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Common Core Algebra 2,45,53.466667,11.111111,7792
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Common Core English,50,80.38,90.0,7793
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Common Core Geometry,36,57.75,30.555555,7794
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Earth Science,42,67.5,59.52381,7795
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Global History and Geography,76,66.60526,59.210526,7796
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,Living Environment,69,65.42029,56.52174,7797
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2017,US History and Government,80,73.1875,82.5,7798
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Chemistry,14,54.857143,21.428572,7799
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Common Core Algebra,112,63.57143,51.785713,7800
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Common Core Algebra 2,32,59.90625,43.75,7801
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Common Core English,62,72.30645,77.41936,7802
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Common Core Geometry,41,66.36585,65.85366,7803
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Earth Science,55,64.76363,56.363636,7804
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Global History and Geography,73,65.87671,52.054794,7805
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Living Environment,81,67.07407,65.4321,7806
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,Spanish,22,56.636364,27.272728,7807
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2018,US History and Government,43,70.976746,69.76744,7808
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Chemistry,18,45.555557,5.5555553,7809
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Common Core Algebra,132,65.63636,62.878788,7810
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Common Core Algebra 2,33,59.030304,30.30303,7811
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Common Core English,71,75.97183,88.73239,7812
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Common Core Geometry,43,68.23256,65.11628,7813
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Earth Science,56,63.875,50.0,7814
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Global History and Geography,83,69.36144,69.87952,7815
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Living Environment,95,66.25263,56.842106,7816
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,Spanish,27,75.0,81.48148,7817
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2019,US History and Government,50,66.44,62.0,7818
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Chemistry,41,39.780487,0.0,7819
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Common Core Algebra,65,62.06154,43.076923,7820
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Common Core Algebra 2,52,42.153847,5.769231,7821
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Common Core English,54,75.0,83.333336,7822
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Common Core Geometry,48,44.5625,2.0833333,7823
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Earth Science,48,59.625,41.666668,7824
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Global History and Geography,50,68.12,70.0,7825
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Living Environment,60,66.066666,51.666668,7826
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2022,Spanish,58,59.37931,29.310345,7827
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Chemistry,28,47.035713,3.5714285,7828
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Common Core Algebra,42,59.02381,33.333332,7829
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Common Core Algebra 2,43,48.302326,9.302325,7830
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Common Core English,59,67.42373,62.711864,7831
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Common Core Geometry,46,54.630436,28.26087,7832
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Earth Science,46,63.326088,45.652172,7833
Brooklyn,14K614,Young Women's Leadership School of Brooklyn,2023,Global History and Geography,54,67.85185,62.962963,7834
